Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"K. Wu","Interactive visual analysis on the attack and defense drill of grid cyber-physical systems",2021,"CSEE Journal of Power and Energy Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099157848&origin=inward",125,"2024-06-21 14:45:35","Article","10.17775/CSEEJPES.2020.05030","2096-0042","https://api.elsevier.com/content/abstract/scopus_id/85099157848",7,1,45,56,10,3.33,10,1,3,"","",""
10,"C. Shu","DNA methylation biomarker selected by an ensemble machine learning approach predicts mortality risk in an HIV-positive veteran population",2021,"Epigenetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85093957314&origin=inward",126,"2024-06-21 14:45:35","Article","10.1080/15592294.2020.1824097","1559-2294","https://api.elsevier.com/content/abstract/scopus_id/85093957314",16,7,741,753,10,3.33,10,1,3,"","",""
10,"A. Huerta","Trends and variability of precipitation extremes in the Peruvian Altiplano (1971–2013)",2021,"International Journal of Climatology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085590229&origin=inward",127,"2024-06-21 14:45:35","Article","10.1002/joc.6635","0899-8418","https://api.elsevier.com/content/abstract/scopus_id/85085590229",41,1,513,528,10,3.33,10,1,3,"","",""
9,"M. Peirlinck","On automated model discovery and a universal material subroutine for hyperelastic materials",2024,"Computer Methods in Applied Mechanics and Engineering","","https://api.elsevier.com/content/article/eid/1-s2.0-S0045782523006588","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174186827&origin=inward",128,"2024-06-21 14:45:35","Article","10.1016/j.cma.2023.116534","0045-7825","https://api.elsevier.com/content/abstract/scopus_id/85174186827",418,,,,9,9.00,9,1,1,"","",""
9,"H. Zhu","Noteworthy perspectives on microglia in neuropsychiatric disorders",2023,"Journal of Neuroinflammation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85173781780&origin=inward",129,"2024-06-21 14:45:35","Review","10.1186/s12974-023-02901-y","1742-2094","https://api.elsevier.com/content/abstract/scopus_id/85173781780",20,1,,,9,9.00,9,1,1,"","",""
9,"K. Wang","FedEdge: Accelerating Edge-Assisted Federated Learning",2023,"ACM Web Conference 2023 - Proceedings of the World Wide Web Conference, WWW 2023","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85159354555&origin=inward",130,"2024-06-21 14:45:35","Conference Paper","10.1145/3543507.3583264","","https://api.elsevier.com/content/abstract/scopus_id/85159354555",,,2895,2904,9,9.00,9,1,1,"","",""
9,"H. Herrmann","What's next for responsible artificial intelligence: a way forward through responsible innovation",2023,"Heliyon","","https://api.elsevier.com/content/article/eid/1-s2.0-S2405844023015864","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150284066&origin=inward",131,"2024-06-21 14:45:35","Article","10.1016/j.heliyon.2023.e14379","2405-8440","https://api.elsevier.com/content/abstract/scopus_id/85150284066",9,3,,,9,9.00,9,1,1,"","",""
9,"T. Rashid","Association of Intensive vs Standard Blood Pressure Control with Regional Changes in Cerebral Small Vessel Disease Biomarkers: Post Hoc Secondary Analysis of the SPRINT MIND Randomized Clinical Trial",2023,"JAMA Network Open","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149427793&origin=inward",132,"2024-06-21 14:45:35","Article","10.1001/jamanetworkopen.2023.1055","2574-3805","https://api.elsevier.com/content/abstract/scopus_id/85149427793",6,3,,,9,9.00,9,1,1,"","",""
9,"M. Cabán","Cross-protective antibodies against common endemic respiratory viruses",2023,"Nature Communications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147928800&origin=inward",133,"2024-06-21 14:45:35","Article","10.1038/s41467-023-36459-3","2041-1723","https://api.elsevier.com/content/abstract/scopus_id/85147928800",14,1,,,9,9.00,9,1,1,"","",""
9,"A. Lin","Acquired non-thermal plasma resistance mediates a shift towards aerobic glycolysis and ferroptotic cell death in melanoma",2023,"Drug Resistance Updates","","https://api.elsevier.com/content/article/eid/1-s2.0-S1368764622001133","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146094059&origin=inward",134,"2024-06-21 14:45:35","Article","10.1016/j.drup.2022.100914","1368-7646","https://api.elsevier.com/content/abstract/scopus_id/85146094059",67,,,,9,9.00,9,1,1,"","",""
9,"S. Avasthi","COVID-19 research",2022,"Biomedical Engineering Applications for People with Disabilities and the Elderly in the COVID-19 Pandemic and Beyond","","https://api.elsevier.com/content/article/eid/3-s2.0-B978032385174900008X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138897532&origin=inward",135,"2024-06-21 14:45:35","Book Chapter","10.1016/B978-0-323-85174-9.00008-X","","https://api.elsevier.com/content/abstract/scopus_id/85138897532",,,93,104,9,4.50,9,1,2,"","",""
9,"S. Knight","Hippocampal circuit dysfunction in psychosis",2022,"Translational Psychiatry","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137015710&origin=inward",136,"2024-06-21 14:45:35","Review","10.1038/s41398-022-02115-5","2158-3188","https://api.elsevier.com/content/abstract/scopus_id/85137015710",12,1,,,9,4.50,9,1,2,"","",""
9,"S. Ascough","Divergent age-related humoral correlates of protection against respiratory syncytial virus infection in older and young adults: a pilot, controlled, human infection challenge model",2022,"The Lancet Healthy Longevity","","https://api.elsevier.com/content/article/eid/1-s2.0-S2666756822001039","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131407807&origin=inward",137,"2024-06-21 14:45:35","Article","10.1016/S2666-7568(22)00103-9","2666-7568","https://api.elsevier.com/content/abstract/scopus_id/85131407807",3,6,,,9,4.50,9,1,2,"","",""
9,"Q. Dong","Genome-wide association studies identify novel genetic loci for epigenetic age acceleration among survivors of childhood cancer",2022,"Genome Medicine","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126874303&origin=inward",138,"2024-06-21 14:45:35","Article","10.1186/s13073-022-01038-6","1756-994X","https://api.elsevier.com/content/abstract/scopus_id/85126874303",14,1,,,9,4.50,9,1,2,"","",""
9,"J.T. Waddell","Prospective Effects of UPPS-P Impulsivity and Typical Drinking Context on Future Drinking Behavior",2022,"Journal of Studies on Alcohol and Drugs","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125873849&origin=inward",139,"2024-06-21 14:45:35","Article","10.15288/jsad.2022.83.212","1937-1888","https://api.elsevier.com/content/abstract/scopus_id/85125873849",83,2,212,222,9,4.50,9,1,2,"","",""
9,"D.C. Vinh","Real-world serological responses to extended-interval and heterologous COVID-19 mRNA vaccination in frail, older people (UNCoVER): an interim report from a prospective observational cohort study",2022,"The Lancet Healthy Longevity","","https://api.elsevier.com/content/article/eid/1-s2.0-S2666756822000125","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125120320&origin=inward",140,"2024-06-21 14:45:35","Article","10.1016/S2666-7568(22)00012-5","2666-7568","https://api.elsevier.com/content/abstract/scopus_id/85125120320",3,3,,,9,4.50,9,1,2,"","",""
9,"M. McGoldrick","How to accelerate the supply of vaccines to all populations worldwide? Part II: Initial industry lessons learned and detailed technical reflections leveraging the COVID-19 situation",2022,"Vaccine","","https://api.elsevier.com/content/article/eid/1-s2.0-S0264410X21016467","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124557905&origin=inward",141,"2024-06-21 14:45:35","Review","10.1016/j.vaccine.2021.12.038","0264-410X","https://api.elsevier.com/content/abstract/scopus_id/85124557905",40,9,1223,1230,9,4.50,9,1,2,"","",""
9,"K.R. Foster","Needed: More Reliable Bioeffects Studies at “High Band” 5G Frequencies",2021,"Frontiers in Communications and Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123170539&origin=inward",142,"2024-06-21 14:45:35","Article","10.3389/frcmn.2021.721925","2673-530X","https://api.elsevier.com/content/abstract/scopus_id/85123170539",2,,,,9,3.00,9,1,3,"","",""
9,"W. He","Chaperone Spy Protects Outer Membrane Proteins from Folding Stress via Dynamic Complex Formation",2021,"mBio","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121015065&origin=inward",143,"2024-06-21 14:45:35","Article","10.1128/mBio.02130-21","2161-2129","https://api.elsevier.com/content/abstract/scopus_id/85121015065",12,5,,,9,3.00,9,1,3,"","",""
9,"E. Ferrannini","Mannose as a biomarker of coronary artery disease: Angiographic evidence and clinical significance",2022,"International Journal of Cardiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0167527321018556","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119906891&origin=inward",144,"2024-06-21 14:45:35","Article","10.1016/j.ijcard.2021.11.038","0167-5273","https://api.elsevier.com/content/abstract/scopus_id/85119906891",346,,86,92,9,4.50,9,1,2,"","",""
9,"D. Schepers","Let numbers tell the tale: Measuring security trends in wi-fi networks and best practices",2021,"WiSec 2021 - Proceedings of the 14th ACM Conference on Security and Privacy in Wireless and Mobile Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110200173&origin=inward",145,"2024-06-21 14:45:35","Conference Paper","10.1145/3448300.3468286","","https://api.elsevier.com/content/abstract/scopus_id/85110200173",,,100,105,9,3.00,9,1,3,"","",""
9,"Y. Son","World Trade Center responders in their own words: Predicting PTSD symptom trajectories with AI-based language analyses of interviews",2023,"Psychological Medicine","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108533748&origin=inward",146,"2024-06-21 14:45:35","Article","10.1017/S0033291721002294","0033-2917","https://api.elsevier.com/content/abstract/scopus_id/85108533748",53,3,918,926,9,9.00,9,1,1,"","",""
9,"L.L.G. Carrette","The cocaine and oxycodone biobanks, two repositories from genetically diverse and behaviorally characterized rats for the study of addiction",2021,"eNeuro","","https://api.elsevier.com/content/article/eid/1-s2.0-S2373282221001889","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108065751&origin=inward",147,"2024-06-21 14:45:35","Article","10.1523/ENEURO.0033-21.2021","2373-2822","https://api.elsevier.com/content/abstract/scopus_id/85108065751",8,3,,,9,3.00,9,1,3,"","",""
9,"G.Y. Kulikov","Square-root high-degree cubature Kalman filters for state estimation in nonlinear continuous-discrete stochastic systems",2021,"European Journal of Control","","https://api.elsevier.com/content/article/eid/1-s2.0-S0947358021000182","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102405149&origin=inward",148,"2024-06-21 14:45:35","Article","10.1016/j.ejcon.2021.02.002","0947-3580","https://api.elsevier.com/content/abstract/scopus_id/85102405149",59,,58,68,9,3.00,9,1,3,"","",""
9,"M. Bagheri","Molecular dynamics analysis predicts ritonavir and naloxegol strongly block the SARS-CoV-2 spike protein-hACE2 binding",2022,"Journal of Biomolecular Structure and Dynamics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092363966&origin=inward",149,"2024-06-21 14:45:35","Article","10.1080/07391102.2020.1830854","0739-1102","https://api.elsevier.com/content/abstract/scopus_id/85092363966",40,4,1597,1606,9,4.50,9,1,2,"","",""
8,"S.B. Ninu","An intrusion detection system using Exponential Henry Gas Solubility Optimization based Deep Neuro Fuzzy Network in MANET",2023,"Engineering Applications of Artificial Intelligence","","https://api.elsevier.com/content/article/eid/1-s2.0-S0952197623001537","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85151259765&origin=inward",150,"2024-06-21 14:45:35","Article","10.1016/j.engappai.2023.105969","0952-1976","https://api.elsevier.com/content/abstract/scopus_id/85151259765",123,,,,8,8.00,8,1,1,"","",""
8,"S. Banu","Role of Macrophage in Type 2 Diabetes Mellitus: Macrophage Polarization a New Paradigm for Treatment of Type 2 Diabetes Mellitus",2023,"Endocrine, Metabolic and Immune Disorders - Drug Targets","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144867132&origin=inward",151,"2024-06-21 14:45:35","Short Survey","10.2174/1871530322666220630093359","1871-5303","https://api.elsevier.com/content/abstract/scopus_id/85144867132",23,1,2,11,8,8.00,8,1,1,"","",""
8,"J. Downey","Somatic Mutations and Alzheimer's Disease",2022,"Journal of Alzheimer's Disease","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141936687&origin=inward",152,"2024-06-21 14:45:35","Review","10.3233/JAD-220643","1387-2877","https://api.elsevier.com/content/abstract/scopus_id/85141936687",90,2,475,493,8,4.00,8,1,2,"","",""
8,"F.G. Saqallah","Recent advances in natural products as potential inhibitors of dengue virus with a special emphasis on NS2b/NS3 protease",2022,"Phytochemistry","","https://api.elsevier.com/content/article/eid/1-s2.0-S0031942222002783","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136562188&origin=inward",153,"2024-06-21 14:45:35","Review","10.1016/j.phytochem.2022.113362","0031-9422","https://api.elsevier.com/content/abstract/scopus_id/85136562188",202,,,,8,4.00,8,1,2,"","",""
8,"D. Louis","School Readiness among Children Born Preterm in Manitoba, Canada",2022,"JAMA Pediatrics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136213269&origin=inward",154,"2024-06-21 14:45:35","Article","10.1001/jamapediatrics.2022.2758","2168-6203","https://api.elsevier.com/content/abstract/scopus_id/85136213269",176,10,1010,1019,8,4.00,8,1,2,"","",""
8,"X. Cheng","How About Bug-Triggering Paths? - Understanding and Characterizing Learning-Based Vulnerability Detectors",2024,"IEEE Transactions on Dependable and Secure Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135207559&origin=inward",155,"2024-06-21 14:45:35","Article","10.1109/TDSC.2022.3192419","1545-5971","https://api.elsevier.com/content/abstract/scopus_id/85135207559",21,2,542,558,8,8.00,8,1,1,"","",""
8,"L. Handunnetthi","Maternal immune activation downregulates schizophrenia genes in the foetal mouse brain",2021,"Brain Communications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134347955&origin=inward",156,"2024-06-21 14:45:35","Article","10.1093/braincomms/fcab275","2632-1297","https://api.elsevier.com/content/abstract/scopus_id/85134347955",3,4,,,8,2.67,8,1,3,"","",""
8,"M. Krzikowski","Assessment of the threat status of the amphibians in Vietnam - Implementation of the One Plan Approach",2022,"Nature Conservation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133661606&origin=inward",157,"2024-06-21 14:45:35","Article","10.3897/natureconservation.49.82145","1314-6947","https://api.elsevier.com/content/abstract/scopus_id/85133661606",49,,77,116,8,4.00,8,1,2,"","",""
8,"V. Ajantha Devi","Genetic Algorithm-Based Vaccine Optimization Technique to Control COVID-19",2022,"Lecture Notes on Data Engineering and Communications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126352040&origin=inward",158,"2024-06-21 14:45:35","Book Chapter","10.1007/978-981-16-7182-1_1","2367-4512","https://api.elsevier.com/content/abstract/scopus_id/85126352040",99,,1,15,8,4.00,8,1,2,"","",""
8,"J.A. Pater","Autosomal dominant non-syndromic hearing loss maps to DFNA33 (13q34) and co-segregates with splice and frameshift variants in ATP11A, a phospholipid flippase gene",2022,"Human Genetics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126225288&origin=inward",159,"2024-06-21 14:45:35","Article","10.1007/s00439-022-02444-x","0340-6717","https://api.elsevier.com/content/abstract/scopus_id/85126225288",141,3,431,444,8,4.00,8,1,2,"","",""
8,"K.M. Dahlstrom","Soil bacteria protect fungi from phenazines by acting as toxin sponges",2022,"Current Biology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0960982221015232","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123189853&origin=inward",160,"2024-06-21 14:45:35","Article","10.1016/j.cub.2021.11.002","0960-9822","https://api.elsevier.com/content/abstract/scopus_id/85123189853",32,2,275,288,8,4.00,8,1,2,"","",""
8,"E.T. Crooks","Engineering well-expressed, V2-immunofocusing HIV-1 envelope glycoprotein membrane trimers for use in heterologous prime-boost vaccine regimens",2021,"PLoS Pathogens","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118314283&origin=inward",161,"2024-06-21 14:45:35","Article","10.1371/journal.ppat.1009807","1553-7366","https://api.elsevier.com/content/abstract/scopus_id/85118314283",17,10,,,8,2.67,8,1,3,"","",""
8,"A.L. Michel","Pathogen detection and disease diagnosis in wildlife: challenges and opportunities",2021,"OIE Revue Scientifique et Technique","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108650964&origin=inward",162,"2024-06-21 14:45:35","Article","10.20506/rst.40.1.3211","0253-1933","https://api.elsevier.com/content/abstract/scopus_id/85108650964",40,1,105,118,8,2.67,8,1,3,"","",""
8,"X. Zheng","Bone mineral density at the distal femur and proximal tibia and related factors during the first year of spinal cord injury",2021,"International Journal of General Medicine","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107882072&origin=inward",163,"2024-06-21 14:45:35","Article","10.2147/IJGM.S297660","1178-7074","https://api.elsevier.com/content/abstract/scopus_id/85107882072",14,,1121,1129,8,2.67,8,1,3,"","",""
8,"L. Caffino","The effects of cocaine exposure in adolescence: Behavioural effects and neuroplastic mechanisms in experimental models",2022,"British Journal of Pharmacology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107583391&origin=inward",164,"2024-06-21 14:45:35","Article","10.1111/bph.15523","0007-1188","https://api.elsevier.com/content/abstract/scopus_id/85107583391",179,17,4233,4253,8,4.00,8,1,2,"","",""
8,"J. Sheng","The coupling of BOLD signal variability and degree centrality underlies cognitive functions and psychiatric diseases",2021,"NeuroImage","","https://api.elsevier.com/content/article/eid/1-s2.0-S105381192100464X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106470115&origin=inward",165,"2024-06-21 14:45:35","Article","10.1016/j.neuroimage.2021.118187","1053-8119","https://api.elsevier.com/content/abstract/scopus_id/85106470115",237,,,,8,2.67,8,1,3,"","",""
8,"J.P. Ferreira","Differences in biomarkers and molecular pathways according to age for patients with HFrEF",2021,"Cardiovascular Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105241813&origin=inward",166,"2024-06-21 14:45:35","Article","10.1093/cvr/cvaa279","0008-6363","https://api.elsevier.com/content/abstract/scopus_id/85105241813",117,10,2228,2236,8,2.67,8,1,3,"","",""
8,"E. Coccia","Towards physiologically relevant human pluripotent stem cell (hPSC) models of Parkinson’s disease",2021,"Stem Cell Research and Therapy","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105212925&origin=inward",167,"2024-06-21 14:45:35","Review","10.1186/s13287-021-02326-5","1757-6512","https://api.elsevier.com/content/abstract/scopus_id/85105212925",12,1,,,8,2.67,8,1,3,"","",""
8,"R.S. Jumani","Opportunities and Challenges in Developing a Cryptosporidium Controlled Human Infection Model for Testing Antiparasitic Agents",2021,"ACS Infectious Diseases","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105071015&origin=inward",168,"2024-06-21 14:45:35","Article","10.1021/acsinfecdis.1c00057","2373-8227","https://api.elsevier.com/content/abstract/scopus_id/85105071015",7,5,959,968,8,2.67,8,1,3,"","",""
8,"C. Kinoshita","The role of non-coding rnas in the neuroprotective effects of glutathione",2021,"International Journal of Molecular Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104400193&origin=inward",169,"2024-06-21 14:45:35","Review","10.3390/ijms22084245","1661-6596","https://api.elsevier.com/content/abstract/scopus_id/85104400193",22,8,,,8,2.67,8,1,3,"","",""
8,"Y. Luo","Pancreatic tumorigenesis: Oncogenic KRAS and the vulnerability of the pancreas to obesity",2021,"Cancers","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100712505&origin=inward",170,"2024-06-21 14:45:35","Review","10.3390/cancers13040778","2072-6694","https://api.elsevier.com/content/abstract/scopus_id/85100712505",13,4,1,19,8,2.67,8,1,3,"","",""
8,"L. Zhou","Secure fine-grained friend-making scheme based on hierarchical management in mobile social networks",2021,"Information Sciences","","https://api.elsevier.com/content/article/eid/1-s2.0-S0020025520311774","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098702756&origin=inward",171,"2024-06-21 14:45:35","Article","10.1016/j.ins.2020.12.012","0020-0255","https://api.elsevier.com/content/abstract/scopus_id/85098702756",554,,15,32,8,2.67,8,1,3,"","",""
8,"A.S. Kizhakke Puliyakote","Prone positioning redistributes gravitational stress in the lung in normal conditions and in simulations of oedema",2022,"Experimental Physiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098510009&origin=inward",172,"2024-06-21 14:45:35","Article","10.1113/EP089037","0958-0670","https://api.elsevier.com/content/abstract/scopus_id/85098510009",107,7,771,782,8,4.00,8,1,2,"","",""
7,"M. Shahab","Computational design of medicinal compounds to inhibit RBD-hACE2 interaction in the Omicron variant: unveiling a vulnerable target site",2023,"Informatics in Medicine Unlocked","","https://api.elsevier.com/content/article/eid/1-s2.0-S2352914823001259","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160549622&origin=inward",173,"2024-06-21 14:45:35","Article","10.1016/j.imu.2023.101281","2352-9148","https://api.elsevier.com/content/abstract/scopus_id/85160549622",40,,,,7,7.00,7,1,1,"","",""
7,"L.A. Ajao","Blockchain Integration with Machine Learning for Securing Fog Computing Vulnerability in Smart City Sustainability",2023,"1st International Conference in Advanced Innovation on Smart City, ICAISC 2023 - Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85153095945&origin=inward",174,"2024-06-21 14:45:35","Conference Paper","10.1109/ICAISC56366.2023.10085192","","https://api.elsevier.com/content/abstract/scopus_id/85153095945",,,,,7,7.00,7,1,1,"","",""
7,"F. Guilhaume-Correa","The Imbalance of Astrocytic Mitochondrial Dynamics Following Blast-Induced Traumatic Brain Injury",2023,"Biomedicines","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148874660&origin=inward",175,"2024-06-21 14:45:35","Article","10.3390/biomedicines11020329","2227-9059","https://api.elsevier.com/content/abstract/scopus_id/85148874660",11,2,,,7,7.00,7,1,1,"","",""
7,"M. Ghosh","Recognition of co-existence pattern of salt marshes and mangroves for littoral forest restoration",2022,"Ecological Informatics","","https://api.elsevier.com/content/article/eid/1-s2.0-S1574954122002199","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144281851&origin=inward",176,"2024-06-21 14:45:35","Article","10.1016/j.ecoinf.2022.101769","1574-9541","https://api.elsevier.com/content/abstract/scopus_id/85144281851",71,,,,7,3.50,7,1,2,"","",""
7,"M. Ahmad","Genomics and transcriptomics to protect rice (Oryza sativa. L.) from abiotic stressors: -pathways to achieving zero hunger",2022,"Frontiers in Plant Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141140877&origin=inward",177,"2024-06-21 14:45:35","Review","10.3389/fpls.2022.1002596","1664-462X","https://api.elsevier.com/content/abstract/scopus_id/85141140877",13,,,,7,3.50,7,1,2,"","",""
7,"F. Tahmasebian","RobustFed: A Truth Inference Approach for Robust Federated Learning",2022,"International Conference on Information and Knowledge Management, Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140824569&origin=inward",178,"2024-06-21 14:45:35","Conference Paper","10.1145/3511808.3557439","","https://api.elsevier.com/content/abstract/scopus_id/85140824569",,,1868,1877,7,3.50,7,1,2,"","",""
7,"A. Rappe","Mitophagy in the aging nervous system",2022,"Frontiers in Cell and Developmental Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140393184&origin=inward",179,"2024-06-21 14:45:35","Review","10.3389/fcell.2022.978142","2296-634X","https://api.elsevier.com/content/abstract/scopus_id/85140393184",10,,,,7,3.50,7,1,2,"","",""
7,"A. Braga-Henriques","Benthic community zonation from mesophotic to deep sea: Description of first deep-water kelp forest and coral gardens in the Madeira archipelago (central NE Atlantic)",2022,"Frontiers in Marine Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140063414&origin=inward",180,"2024-06-21 14:45:35","Article","10.3389/fmars.2022.973364","2296-7745","https://api.elsevier.com/content/abstract/scopus_id/85140063414",9,,,,7,3.50,7,1,2,"","",""
7,"Z. Zhuang","Ginsenoside Rg3, a promising agent for NSCLC patients in the pandemic: a large-scale data mining and systemic biological analysis",2023,"Journal of Ginseng Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S1226845322001221","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140062572&origin=inward",181,"2024-06-21 14:45:35","Article","10.1016/j.jgr.2022.09.006","1226-8453","https://api.elsevier.com/content/abstract/scopus_id/85140062572",47,2,291,301,7,7.00,7,1,1,"","",""
7,"A.C. Raikes","Exploratory imaging outcomes of a phase 1b/2a clinical trial of allopregnanolone as a regenerative therapeutic for Alzheimer's disease: Structural effects and functional connectivity outcomes",2022,"Alzheimer's and Dementia: Translational Research and Clinical Interventions","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136389746&origin=inward",182,"2024-06-21 14:45:35","Article","10.1002/trc2.12258","2352-8737","https://api.elsevier.com/content/abstract/scopus_id/85136389746",8,1,,,7,3.50,7,1,2,"","",""
7,"R. Karayat","Web Application Penetration Testing &amp; Patch Development Using Kali Linux",2022,"8th International Conference on Advanced Computing and Communication Systems, ICACCS 2022","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133210956&origin=inward",183,"2024-06-21 14:45:35","Conference Paper","10.1109/ICACCS54159.2022.9785232","","https://api.elsevier.com/content/abstract/scopus_id/85133210956",,,1392,1397,7,3.50,7,1,2,"","",""
7,"H. Araj","Supporting discovery and development of medical countermeasures for chemical injury to eye and skin",2022,"Experimental Eye Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0014483522002366","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132742094&origin=inward",184,"2024-06-21 14:45:35","Article","10.1016/j.exer.2022.109156","0014-4835","https://api.elsevier.com/content/abstract/scopus_id/85132742094",221,,,,7,3.50,7,1,2,"","",""
7,"R. Balasubramanian","The species distribution of ticks &amp; the prevalence of Kyasanur forest disease virus in questing nymphal ticks from Western Ghats of Kerala, South India",2021,"Indian Journal of Medical Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129535716&origin=inward",185,"2024-06-21 14:45:35","Article","10.4103/ijmr.IJMR_234_19","0971-5916","https://api.elsevier.com/content/abstract/scopus_id/85129535716",154,5,743,749,7,2.33,7,1,3,"","",""
7,"Y. Zhao","Assessing Mild Cognitive Impairment in Parkinson's Disease by Magnetic Resonance Quantitative Susceptibility Mapping Combined Voxel-Wise and Radiomic Analysis",2022,"European Neurology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127864972&origin=inward",186,"2024-06-21 14:45:35","Article","10.1159/000522329","0014-3022","https://api.elsevier.com/content/abstract/scopus_id/85127864972",85,4,280,290,7,3.50,7,1,2,"","",""
